"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19518","TestCase 01 - создат дитайл - Проверка страница","suite01","Thu May 08 05:01:50 GMT 2025","failed","Thu May 08 05:02:09 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","20699","TestCase 09- Редактирование изделия - Сравниваем комплектацию (Edit an Existing Material ПД - Comparing the complete set)","suite01","Thu May 08 05:05:32 GMT 2025","failed","Thu May 08 05:05:53 GMT 2025","","main.spec.ts","",""
"","0","TestCase 20 - Совместные изменения (Collaborative Changes)","suite01","Thu May 08 05:09:18 GMT 2025","skipped","Thu May 08 05:09:18 GMT 2025","","main.spec.ts","",""
"","18522","TestCase 02 - создат дитайл","suite01","Thu May 08 05:02:13 GMT 2025","failed","Thu May 08 05:02:31 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","20982","TestCase 17 - cleanup delete all added details (cleanup delete all added details)","suite01","Thu May 08 05:08:14 GMT 2025","failed","Thu May 08 05:08:35 GMT 2025","","main.spec.ts","",""
"","5681","TestCase 13 - Добавить одинаковый СБ в спецификацию ДВА раза и проверка сохранения или нет (Add Duplicate Material Type)","suite01","Thu May 08 05:07:03 GMT 2025","passed","Thu May 08 05:07:08 GMT 2025","","main.spec.ts","",""
"","22637","TestCase 11 - Delete a Material Before Saving","suite01","Thu May 08 05:06:17 GMT 2025","failed","Thu May 08 05:06:39 GMT 2025","","main.spec.ts","",""
"","22239","TestCase 02 - Очистка после теста. (Cleanup after test)","suite01","Thu May 08 05:02:53 GMT 2025","failed","Thu May 08 05:03:15 GMT 2025","","main.spec.ts","",""
"","21750","TestCase 15 - Перезагрузить без сохранения после добавления деталей в спецификацию и проверка (Reload without saving)","suite01","Thu May 08 05:07:30 GMT 2025","failed","Thu May 08 05:07:51 GMT 2025","","main.spec.ts","",""
"","20146","TestCase 08 - cleanup (Return to original state)","suite01","Thu May 08 05:05:11 GMT 2025","failed","Thu May 08 05:05:31 GMT 2025","","main.spec.ts","",""
"","21830","TestCase 04 - Очистка после теста. (Cleanup after test)","suite01","Thu May 08 05:03:40 GMT 2025","failed","Thu May 08 05:04:01 GMT 2025","","main.spec.ts","",""
"","21264","TestCase 12 - Удалить сохраненный материал (Remove Saved Material)","suite01","Thu May 08 05:06:40 GMT 2025","failed","Thu May 08 05:07:02 GMT 2025","","main.spec.ts","",""
"","20872","TestCase 18 - Добавить, изменить и удалить несколько элементов одновременно в спецификацию и проверка сохранения (Add, Modify, and Delete in One Session)","suite01","Thu May 08 05:08:36 GMT 2025","failed","Thu May 08 05:08:57 GMT 2025","","main.spec.ts","",""
"","20165","TestCase 19 - cleanup (Return to original state)","suite01","Thu May 08 05:08:58 GMT 2025","failed","Thu May 08 05:09:18 GMT 2025","","main.spec.ts","",""
"","22261","TestCase 07 - Редактирование изделия - Сравниваем комплектацию (Edit an Existing Детайл - Comparing the complete set)","suite01","Thu May 08 05:04:48 GMT 2025","failed","Thu May 08 05:05:10 GMT 2025","","main.spec.ts","",""
"","20349","TestCase 14 - Сохранить без добавления каких-либо элементов в спецификацию и проверка сохранения (Save Without Adding Material)","suite01","Thu May 08 05:07:09 GMT 2025","failed","Thu May 08 05:07:29 GMT 2025","","main.spec.ts","",""
"","20042","TestCase 01 - Редактирование изделия - добавление потомка (СБ) (Editing a product - adding a descendant (СБ))","suite01","Thu May 08 05:02:32 GMT 2025","failed","Thu May 08 05:02:52 GMT 2025","","main.spec.ts","",""
"","20598","TestCase 16 - Добавьте больше материалов, чем ограниченное количество в спецификацию и проверка сохранения (Exceed Allowed Materials)","suite01","Thu May 08 05:07:52 GMT 2025","failed","Thu May 08 05:08:13 GMT 2025","","main.spec.ts","",""
"","21635","TestCase 05 - Adding All Material Types at Once","suite01","Thu May 08 05:04:02 GMT 2025","failed","Thu May 08 05:04:24 GMT 2025","","main.spec.ts","",""
"","21991","TestCase 06 - Очистка после теста. (Cleanup after test)","suite01","Thu May 08 05:04:25 GMT 2025","failed","Thu May 08 05:04:47 GMT 2025","","main.spec.ts","",""
"","21749","TestCase 10 - cleanup (Return to original state)","suite01","Thu May 08 05:05:54 GMT 2025","failed","Thu May 08 05:06:16 GMT 2025","","main.spec.ts","",""
"","22145","TestCase 03 - Редактирование изделия - Добавьте каждый тип материала по отдельности. (Add Each Material Type Individually)","suite01","Thu May 08 05:03:16 GMT 2025","failed","Thu May 08 05:03:39 GMT 2025","","main.spec.ts","",""
