"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Test Case 4 - Verify Дефицит Продукции (Product Deficit) Page Column header values Check for LEFT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","0","Test Case 9 - Verify Дефицит Продукции (Product Deficit) Page - Compare dates with Order List for RIGHT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","0","Test Case 3 - Verify Дефицит Продукции (Product Deficit) Page Column header values Check for RIGHT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","31095","Test case 0: Дефицит Продукции (Product Deficit) Page - Scan tables within a specific element","page002","Thu Mar 20 04:27:26 GMT 2025","passed","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","1","Test Case 1 - Verify Дефицит Продукции (Product Deficit) Page Column Count and Order Check for RIGHT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","0","Test Case 6 - Verify Дефицит Продукции (Product Deficit) Page Row Ordering for LEFT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","1","Test Case 8 - Verify Дефицит Продукции (Product Deficit) Page search functionality RIGHT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","0","Test Case 5 - Verify Дефицит Продукции (Product Deficit) Page Row Ordering for RIGHT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","0","Test Case 2 - Verify Дефицит Продукции (Product Deficit) Page Column Count and Order Check for LEFT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
"","0","Test Case 7 - Verify Дефицит Продукции (Product Deficit) Page search functionality LEFT table","page002","Thu Mar 20 04:27:57 GMT 2025","skipped","Thu Mar 20 04:27:57 GMT 2025","Test Suite: page002 - Page 002 test suite to verify functionalities specific to Page 002.","main.spec.ts","",""
