"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","392","TestCase 10 - cleanup (Return to original state)","U004","Wed May 07 11:25:59 GMT 2025","failed","Wed May 07 11:25:59 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","351","TestCase 17 - cleanup delete all added details (cleanup delete all added details)","U004","Wed May 07 11:26:09 GMT 2025","failed","Wed May 07 11:26:09 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","369","TestCase 06 - Очистка после теста. (Cleanup after test)","U004","Wed May 07 11:25:53 GMT 2025","failed","Wed May 07 11:25:54 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","385","TestCase 09- Редактирование изделия - Сравниваем комплектацию (Edit an Existing Material ПД - Comparing the complete set)","U004","Wed May 07 11:25:58 GMT 2025","failed","Wed May 07 11:25:58 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","359","TestCase 04 - Очистка после теста. (Cleanup after test)","U004","Wed May 07 11:25:51 GMT 2025","failed","Wed May 07 11:25:51 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","365","TestCase 14 - Сохранить без добавления каких-либо элементов в спецификацию и проверка сохранения (Save Without Adding Material)","U004","Wed May 07 11:26:04 GMT 2025","failed","Wed May 07 11:26:05 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","917","TestCase 01 - Редактирование изделия - добавление потомка (СБ) (Editing a product - adding a descendant (СБ))","U004","Wed May 07 11:25:43 GMT 2025","failed","Wed May 07 11:25:43 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","366","TestCase 18 - Добавить, изменить и удалить несколько элементов одновременно в спецификацию и проверка сохранения (Add, Modify, and Delete in One Session)","U004","Wed May 07 11:26:10 GMT 2025","failed","Wed May 07 11:26:10 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","368","TestCase 19 - cleanup (Return to original state)","U004","Wed May 07 11:26:11 GMT 2025","failed","Wed May 07 11:26:12 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","748","TestCase 03 - Редактирование изделия - Добавьте каждый тип материала по отдельности. (Add Each Material Type Individually)","U004","Wed May 07 11:25:49 GMT 2025","failed","Wed May 07 11:25:50 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","384","TestCase 12 - Удалить сохраненный материал (Remove Saved Material)","U004","Wed May 07 11:26:02 GMT 2025","failed","Wed May 07 11:26:02 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","0","TestCase 20 - Совместные изменения (Collaborative Changes)","U004","Wed May 07 11:26:12 GMT 2025","skipped","Wed May 07 11:26:12 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","360","TestCase 05 - Adding All Material Types at Once","U004","Wed May 07 11:25:52 GMT 2025","failed","Wed May 07 11:25:52 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","409","TestCase 16 - Добавьте больше материалов, чем ограниченное количество в спецификацию и проверка сохранения (Exceed Allowed Materials)","U004","Wed May 07 11:26:07 GMT 2025","failed","Wed May 07 11:26:08 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","550","TestCase 07 - Редактирование изделия - Сравниваем комплектацию (Edit an Existing Детайл - Comparing the complete set)","U004","Wed May 07 11:25:55 GMT 2025","failed","Wed May 07 11:25:55 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","379","TestCase 15 - Перезагрузить без сохранения после добавления деталей в спецификацию и проверка (Reload without saving)","U004","Wed May 07 11:26:06 GMT 2025","failed","Wed May 07 11:26:06 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","381","TestCase 11 - Delete a Material Before Saving","U004","Wed May 07 11:26:00 GMT 2025","failed","Wed May 07 11:26:01 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","427","TestCase 13 - Добавить одинаковый СБ в спецификацию ДВА раза и проверка сохранения или нет (Add Duplicate Material Type)","U004","Wed May 07 11:26:03 GMT 2025","failed","Wed May 07 11:26:03 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","364","TestCase 08 - cleanup (Return to original state)","U004","Wed May 07 11:25:56 GMT 2025","failed","Wed May 07 11:25:57 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","991","TestCase 02 - Очистка после теста. (Cleanup after test)","U004","Wed May 07 11:25:47 GMT 2025","failed","Wed May 07 11:25:48 GMT 2025","Test Suite: U004 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
