"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","424","TestCase 19 - cleanup (Return to original state)","suite01","Wed May 07 11:47:47 GMT 2025","failed","Wed May 07 11:47:47 GMT 2025","","main.spec.ts","",""
"","370","TestCase 01 - Редактирование изделия - добавление потомка (СБ) (Editing a product - adding a descendant (СБ))","suite01","Wed May 07 11:47:21 GMT 2025","failed","Wed May 07 11:47:22 GMT 2025","","main.spec.ts","",""
"","675","TestCase 02 - создат дитайл","suite01","Wed May 07 11:47:20 GMT 2025","failed","Wed May 07 11:47:20 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","367","TestCase 15 - Перезагрузить без сохранения после добавления деталей в спецификацию и проверка (Reload without saving)","suite01","Wed May 07 11:47:41 GMT 2025","failed","Wed May 07 11:47:41 GMT 2025","","main.spec.ts","",""
"","1026","TestCase 01 - создат дитайл - Проверка страница","suite01","Wed May 07 11:47:15 GMT 2025","failed","Wed May 07 11:47:16 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","389","TestCase 06 - Очистка после теста. (Cleanup after test)","suite01","Wed May 07 11:47:28 GMT 2025","failed","Wed May 07 11:47:29 GMT 2025","","main.spec.ts","",""
"","426","TestCase 09- Редактирование изделия - Сравниваем комплектацию (Edit an Existing Material ПД - Comparing the complete set)","suite01","Wed May 07 11:47:33 GMT 2025","failed","Wed May 07 11:47:33 GMT 2025","","main.spec.ts","",""
"","365","TestCase 16 - Добавьте больше материалов, чем ограниченное количество в спецификацию и проверка сохранения (Exceed Allowed Materials)","suite01","Wed May 07 11:47:42 GMT 2025","failed","Wed May 07 11:47:43 GMT 2025","","main.spec.ts","",""
"","399","TestCase 08 - cleanup (Return to original state)","suite01","Wed May 07 11:47:31 GMT 2025","failed","Wed May 07 11:47:32 GMT 2025","","main.spec.ts","",""
"","393","TestCase 02 - Очистка после теста. (Cleanup after test)","suite01","Wed May 07 11:47:23 GMT 2025","failed","Wed May 07 11:47:23 GMT 2025","","main.spec.ts","",""
"","382","TestCase 04 - Очистка после теста. (Cleanup after test)","suite01","Wed May 07 11:47:26 GMT 2025","failed","Wed May 07 11:47:26 GMT 2025","","main.spec.ts","",""
"","384","TestCase 14 - Сохранить без добавления каких-либо элементов в спецификацию и проверка сохранения (Save Without Adding Material)","suite01","Wed May 07 11:47:40 GMT 2025","failed","Wed May 07 11:47:40 GMT 2025","","main.spec.ts","",""
"","385","TestCase 05 - Adding All Material Types at Once","suite01","Wed May 07 11:47:27 GMT 2025","failed","Wed May 07 11:47:27 GMT 2025","","main.spec.ts","",""
"","448","TestCase 13 - Добавить одинаковый СБ в спецификацию ДВА раза и проверка сохранения или нет (Add Duplicate Material Type)","suite01","Wed May 07 11:47:38 GMT 2025","failed","Wed May 07 11:47:39 GMT 2025","","main.spec.ts","",""
"","413","TestCase 10 - cleanup (Return to original state)","suite01","Wed May 07 11:47:34 GMT 2025","failed","Wed May 07 11:47:34 GMT 2025","","main.spec.ts","",""
"","417","TestCase 18 - Добавить, изменить и удалить несколько элементов одновременно в спецификацию и проверка сохранения (Add, Modify, and Delete in One Session)","suite01","Wed May 07 11:47:45 GMT 2025","failed","Wed May 07 11:47:46 GMT 2025","","main.spec.ts","",""
"","442","TestCase 17 - cleanup delete all added details (cleanup delete all added details)","suite01","Wed May 07 11:47:44 GMT 2025","failed","Wed May 07 11:47:44 GMT 2025","","main.spec.ts","",""
"","368","TestCase 11 - Delete a Material Before Saving","suite01","Wed May 07 11:47:35 GMT 2025","failed","Wed May 07 11:47:36 GMT 2025","","main.spec.ts","",""
"","0","TestCase 20 - Совместные изменения (Collaborative Changes)","suite01","Wed May 07 11:47:47 GMT 2025","skipped","Wed May 07 11:47:47 GMT 2025","","main.spec.ts","",""
"","418","TestCase 03 - Редактирование изделия - Добавьте каждый тип материала по отдельности. (Add Each Material Type Individually)","suite01","Wed May 07 11:47:24 GMT 2025","failed","Wed May 07 11:47:25 GMT 2025","","main.spec.ts","",""
"","448","TestCase 12 - Удалить сохраненный материал (Remove Saved Material)","suite01","Wed May 07 11:47:37 GMT 2025","failed","Wed May 07 11:47:37 GMT 2025","","main.spec.ts","",""
"","438","TestCase 07 - Редактирование изделия - Сравниваем комплектацию (Edit an Existing Детайл - Comparing the complete set)","suite01","Wed May 07 11:47:30 GMT 2025","failed","Wed May 07 11:47:30 GMT 2025","","main.spec.ts","",""
